4.000000000000000e-02 9.301893898251111e+00
6.928710937500000e-02 5.366127024312580e+00
9.857421875000000e-02 3.769051464029989e+00
1.278613281250000e-01 2.903609571034980e+00
1.571484375000000e-01 2.360746652342603e+00
1.864355468750000e-01 1.988441177036859e+00
2.157226562500000e-01 1.717227082055044e+00
2.450097656250000e-01 1.510852656939622e+00
2.742968750000000e-01 1.348548800128654e+00
3.035839843749999e-01 1.217560890143449e+00
3.328710937500000e-01 1.109623082107710e+00
3.621582031250000e-01 1.019143309630971e+00
3.914453125000000e-01 9.422030525863817e-01
4.207324218750000e-01 8.759748608155865e-01
4.500195312499999e-01 8.183673219214045e-01
4.793066406249999e-01 7.678001904170155e-01
5.085937500000000e-01 7.230572113085093e-01
5.378808593750000e-01 6.831870253865356e-01
5.671679687500000e-01 6.474347765080718e-01
5.964550781250000e-01 6.151938681745198e-01
6.257421875000000e-01 5.859712679613186e-01
6.550292968750000e-01 5.593621196194691e-01
6.843164062500000e-01 5.350308744259274e-01
7.136035156250000e-01 5.126970688805425e-01
7.428906250000000e-01 4.921244665333068e-01
7.721777343750000e-01 4.731126707802391e-01
8.014648437500000e-01 4.554905765693509e-01
8.307519531249999e-01 4.391112072175596e-01
8.600390625000000e-01 4.238476061660157e-01
8.893261718750000e-01 4.095895404867208e-01
9.186132812500000e-01 3.962408349793889e-01
9.479003906250000e-01 3.837172004759120e-01
9.771875000000000e-01 3.719444526697838e-01
1.006474609375000e+00 3.608570419240844e-01
1.035761718750000e+00 3.503968325056026e-01
1.065048828125000e+00 3.405120832334081e-01
1.094335937500000e+00 3.311565918094649e-01
1.123623046875000e+00 3.222889729668072e-01
1.152910156250000e+00 3.138720466399223e-01
1.182197265625000e+00 3.058723170779312e-01
1.211484375000000e+00 2.982595275110451e-01
1.240771484375000e+00 2.910062778868107e-01
1.270058593750000e+00 2.840876954955698e-01
1.299345703125000e+00 2.774811501403147e-01
1.328632812500000e+00 2.711660069776811e-01
1.357919921875000e+00 2.651234113427400e-01
1.387207031250000e+00 2.593361008308309e-01
1.416494140625000e+00 2.537882406915126e-01
1.445781250000000e+00 2.484652792290079e-01
1.475068359375000e+00 2.433538204285734e-01
1.504355468750000e+00 2.384415114612898e-01
1.533642578125000e+00 2.337169430783979e-01
1.562929687500000e+00 2.291695612044578e-01
1.592216796875000e+00 2.247895882873975e-01
1.621503906250000e+00 2.205679531718715e-01
1.650791015625000e+00 2.164962284374269e-01
1.680078125000000e+00 2.125665742905949e-01
1.709365234375000e+00 2.087716882248711e-01
1.738652343750000e+00 2.051047597684768e-01
1.767939453125000e+00 2.015594297299239e-01
1.797226562500000e+00 1.981297534283181e-01
1.826513671875000e+00 1.948101674611484e-01
1.855800781250000e+00 1.915954596187801e-01
1.885087890625000e+00 1.884807416034341e-01
1.914375000000000e+00 1.854614242523227e-01
1.943662109375000e+00 1.825331950008125e-01
1.972949218750000e+00 1.796919973528529e-01
2.002236328125000e+00 1.769340121531456e-01
2.031523437500000e+00 1.742556404792328e-01
2.060810546875000e+00 1.716534879923556e-01
2.090097656250000e+00 1.691243506039968e-01
2.119384765625000e+00 1.666652013308400e-01
2.148671875000000e+00 1.642731782247572e-01
2.177958984375000e+00 1.619455732766317e-01
2.207246093750000e+00 1.596798222035672e-01
2.236533203125000e+00 1.574734950385072e-01
2.265820312500000e+00 1.553242874496648e-01
2.295107421875000e+00 1.532300127245708e-01
2.324394531250000e+00 1.511885943601232e-01
2.353681640625000e+00 1.491980592058530e-01
2.382968750000000e+00 1.472565311128131e-01
2.412255859375000e+00 1.453622250451189e-01
2.441542968750000e+00 1.435134416152925e-01
2.470830078125000e+00 1.417085620082477e-01
2.500117187500000e+00 1.399460432620460e-01
2.529404296875000e+00 1.382244138765082e-01
2.558691406250000e+00 1.365422697234122e-01
2.587978515625000e+00 1.348982702343863e-01
2.617265625000000e+00 1.332911348447470e-01
2.646552734375000e+00 1.317196396734546e-01
2.675839843750000e+00 1.301826144210960e-01
2.705126953125000e+00 1.286789394693723e-01
2.734414062500000e+00 1.272075431669829e-01
2.763701171875000e+00 1.257673992880791e-01
2.792988281250000e+00 1.243575246506216e-01
2.822275390625000e+00 1.229769768830251e-01
2.851562500000000e+00 1.216248523284291e-01
2.880849609375000e+00 1.203002840768029e-01
2.910136718750000e+00 1.190024401158763e-01
2.939423828125000e+00 1.177305215926113e-01
2.968710937500000e+00 1.164837611775796e-01
2.997998046875000e+00 1.152614215252094e-01
3.027285156250000e+00 1.140627938234089e-01
3.056572265625000e+00 1.128871964265727e-01
3.085859375000000e+00 1.117339735664303e-01
3.115146484375000e+00 1.106024941356149e-01
3.144433593750000e+00 1.094921505392108e-01
3.173720703125000e+00 1.084023576098882e-01
3.203007812500000e+00 1.073325515825560e-01
3.232294921875000e+00 1.062821891247569e-01
3.261582031250000e+00 1.052507464193013e-01
3.290869140625000e+00 1.042377182958866e-01
3.320156250000000e+00 1.032426174086754e-01
3.349443359375000e+00 1.022649734570215e-01
3.378730468750000e+00 1.013043324467240e-01
3.408017578125000e+00 1.003602559893733e-01
3.437304687500000e+00 9.943232063751457e-02
3.466591796875000e+00 9.852011725351380e-02
3.495878906250000e+00 9.762325041014666e-02
3.525166015625000e+00 9.674133782106775e-02
3.554453125000000e+00 9.587400979943561e-02
3.583740234375000e+00 9.502090874308315e-02
3.613027343750000e+00 9.418168864472733e-02
3.642314453125000e+00 9.335601462580857e-02
3.671601562500000e+00 9.254356249264076e-02
3.700888671875000e+00 9.174401831363546e-02
3.730175781250000e+00 9.095707801644289e-02
3.759462890625000e+00 9.018244700392256e-02
3.788750000000000e+00 8.941983978792575e-02
3.818037109375000e+00 8.866897963993256e-02
3.847324218750000e+00 8.792959825764585e-02
3.876611328125000e+00 8.720143544669827e-02
3.905898437500000e+00 8.648423881667874e-02
3.935185546875000e+00 8.577776349073282e-02
3.964472656250000e+00 8.508177182803479e-02
3.993759765625000e+00 8.439603315847076e-02
4.023046874999999e+00 8.372032352891051e-02
4.052333984375000e+00 8.305442546048197e-02
4.081621093750000e+00 8.239812771629544e-02
4.110908203125000e+00 8.175122507909652e-02
4.140195312500000e+00 8.111351813835624e-02
4.169482421875000e+00 8.048481308633419e-02
4.198769531250000e+00 7.986492152267670e-02
4.228056640625000e+00 7.925366026713598e-02
4.257343750000000e+00 7.865085118001941e-02
4.286630859375000e+00 7.805632098999928e-02
4.315917968750000e+00 7.746990112893304e-02
4.345205078125000e+00 7.689142757336367e-02
4.374492187500000e+00 7.632074069238695e-02
4.403779296875000e+00 7.575768510158916e-02
4.433066406250000e+00 7.520210952277465e-02
4.462353515625000e+00 7.465386664921703e-02
4.491640625000000e+00 7.411281301618225e-02
4.520927734374999e+00 7.357880887648409e-02
4.550214843750000e+00 7.305171808084560e-02
4.579501953125000e+00 7.253140796285128e-02
4.608789062500000e+00 7.201774922828567e-02
4.638076171874999e+00 7.151061584866467e-02
4.667363281250000e+00 7.100988495877524e-02
4.696650390625000e+00 7.051543675804876e-02
